image_path,source_dataset,original_label,normalized_label,label_source,confidence,verification_status
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00002078-03_7_additional.jpg,deepfashion,The tank shirt this woman wears has sleeves cut off and it is with cotton fabric and graphic patterns. This lady has neckwear. There is an accessory o,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00005984-01_1_front.jpg,deepfashion,This person is wearing a tank tank shirt with pure color patterns. The tank shirt is with cotton fabric and its neckline is round. The pants this pers,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00005488-04_2_side.jpg,deepfashion,"The tank top the person wears has sleeves cut off, its fabric is cotton, and it has graphic patterns. The tank top has a crew neckline. The person wea",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00005658-01_7_additional.jpg,deepfashion,The shirt this lady wears has long sleeves and its fabric is cotton. The pattern of it is graphic. It has a stand neckline. There is a hat in her head,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00001634-09_7_additional.jpg,deepfashion,"Her shirt has short sleeves, cotton fabric and pure color patterns. The neckline of it is round. The pants the lady wears is of three-point length. Th",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00000601-02_3_back.jpg,deepfashion,This female wears a sleeveless tank top with graphic patterns. The tank top is with cotton fabric. The shorts this female wears is of three-point leng,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00002673-01_1_front.jpg,deepfashion,The person wears a short-sleeve T-shirt with color block patterns and three-quarter trousers. The T-shirt is with cotton fabric and it has a v-shape n,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00002162-02_2_side.jpg,deepfashion,This lady wears a sleeveless tank shirt with solid color patterns. The tank shirt is with cotton fabric.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00000665-01_2_side.jpg,deepfashion,"Her tank shirt has sleeves cut off, cotton fabric and solid color patterns. It has a round neckline.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Tees_Tanks-id_00000463-04_3_back.jpg,deepfashion,The gentleman wears a sleeveless tank top with color block patterns. The tank top is with cotton fabric.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Sweaters-id_00005594-08_1_front.jpg,deepfashion,"Her sweater has long sleeves, cotton fabric and pure color patterns. The neckline of it is crew.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00000048-02_1_front.jpg,deepfashion,This lady is wearing a tank tank top with solid color patterns. The tank top is with cotton fabric. This lady wears a ring. There is an accessory on h,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00002836-02_3_back.jpg,deepfashion,The tank top the lady wears has no sleeves and it is with cotton fabric and plaid patterns. The neckline of the tank top is lapel. The female is weari,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Shorts-id_00000322-03_4_full.jpg,deepfashion,"The upper clothing has no sleeves, cotton fabric and solid color patterns. It has a v-shape neckline. The lower clothing is of three-point length. The",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00003687-13_3_back.jpg,deepfashion,"Her tank shirt has sleeves cut off, cotton fabric and solid color patterns.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Cardigans-id_00003097-05_2_side.jpg,deepfashion,This woman wears a long-sleeve sweater with striped patterns and three-point shorts. The sweater is with cotton fabric. The shorts are with cotton fab,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00002153-01_1_front.jpg,deepfashion,"Her tank shirt has sleeves cut off, cotton fabric and pure color patterns. The neckline of it is suspenders. The person wears a three-point shorts. Th",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Jackets_Coats-id_00005263-06_3_back.jpg,deepfashion,This woman wears a long-sleeve shirt with pure color patterns. The shirt is with chiffon fabric and it has a v-shape neckline. The outer clothing is w,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00006367-02_3_back.jpg,deepfashion,"Her shirt has long sleeves, cotton fabric and graphic patterns. The pants this lady wears is of three-point length. The pants are with cotton fabric a",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00000731-05_2_side.jpg,deepfashion,The person is wearing a sleeveless tank top with pure color patterns. The tank top is with cotton fabric. It has a crew neckline. The person wears a t,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00000262-01_3_back.jpg,deepfashion,The person wears a short-sleeve shirt with solid color patterns and a three-point pants. The shirt is with cotton fabric. The pants are with cotton fa,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00002201-22_2_side.jpg,deepfashion,The female is wearing a tank tank top with solid color patterns. The tank top is with cotton fabric. There is a ring on her finger.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Shorts-id_00007500-03_1_front.jpg,deepfashion,This lady is wearing a sleeveless tank top with graphic patterns and a three-point shorts. The tank top is with knitting fabric and its neckline is su,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00006642-03_3_back.jpg,deepfashion,This lady wears a sleeveless tank top with solid color patterns. The tank top is with cotton fabric. It has a crew neckline. This female wears a ring.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00002162-30_3_back.jpg,deepfashion,"The tank top this woman wears has sleeves cut off, its fabric is cotton, and it has solid color patterns.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00003813-02_1_front.jpg,deepfashion,The female is wearing a tank tank shirt with solid color patterns. The tank shirt is with cotton fabric. It has a round neckline. The female wears a t,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00007926-02_3_back.jpg,deepfashion,"The sweater this female wears has long sleeves, its fabric is cotton, and it has pure color patterns. The female is wearing a ring on her finger. This",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00005165-02_7_additional.jpg,deepfashion,The person wears a short-sleeve T-shirt with complicated patterns and a three-point pants. The T-shirt is with cotton fabric. The neckline of the T-sh,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00005479-07_1_front.jpg,deepfashion,This woman wears a long-sleeve shirt with pure color patterns. The shirt is with cotton fabric. The neckline of the shirt is v-shape. There is a ring ,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Sweatshirts_Hoodies-id_00003060-05_1_front.jpg,deepfashion,"The upper clothing has long sleeves, cotton fabric and plaid patterns. The neckline of it is lapel. The gentleman also wears an outer clothing, with c",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00007631-02_2_side.jpg,deepfashion,"Her sweater has long sleeves, cotton fabric and solid color patterns. The neckline of it is v-shape. The outer clothing the lady wears is with chiffon",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00007191-04_2_side.jpg,deepfashion,"The shirt this female wears has short sleeves, its fabric is cotton, and it has solid color patterns.",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Shorts-id_00001549-04_7_additional.jpg,deepfashion,"His tank shirt has no sleeves, cotton fabric and pure color patterns. The neckline of it is round. The shorts this gentleman wears is of three-point l",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00006655-02_1_front.jpg,deepfashion,The female is wearing a tank tank top with graphic patterns. The tank top is with cotton fabric and its neckline is suspenders. There is an accessory ,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00003365-01_3_back.jpg,deepfashion,This lady is wearing a long-sleeve sweater with graphic patterns. The sweater is with cotton fabric. This lady wears a three-point shorts. The shorts ,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00007340-01_2_side.jpg,deepfashion,The T-shirt this lady wears has short sleeves and it is with cotton fabric and graphic patterns. The neckline of the T-shirt is crew. This lady wears ,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00000621-02_7_additional.jpg,deepfashion,The lady wears a sleeveless tank top with solid color patterns and a three-point shorts. The tank top is with cotton fabric. The neckline of the tank ,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\MEN-Sweatshirts_Hoodies-id_00007610-01_2_side.jpg,deepfashion,The person wears a long-sleeve sweater with graphic patterns. The sweater is with cotton fabric. The neckline of the sweater is crew. The guy wears a ,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00005795-02_2_side.jpg,deepfashion,This woman wears a sleeveless tank top with plaid patterns and a three-point pants. The tank top is with cotton fabric. The pants are with cotton fabr,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Skirts-id_00003731-04_1_front.jpg,deepfashion,"Her tank top has sleeves cut off, cotton fabric and solid color patterns. The neckline of it is crew. This female wears a short skirt. The skirt is wi",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00003371-08_4_full.jpg,deepfashion,The female is wearing a long-sleeve shirt with pure color patterns. The shirt is with cotton fabric. It has a crew neckline. The shorts the female wea,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00003332-06_2_side.jpg,deepfashion,The person wears a sleeveless tank shirt with graphic patterns and a three-point shorts. The tank shirt is with cotton fabric. The shorts are with cot,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00005924-01_2_side.jpg,deepfashion,"The tank top this female wears has no sleeves, its fabric is cotton, and it has solid color patterns. The tank top has a suspenders neckline. There is",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00001025-01_1_front.jpg,deepfashion,This female wears a long-sleeve shirt with graphic patterns. The shirt is with cotton fabric. It has a round neckline.,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Rompers_Jumpsuits-id_00001408-01_2_side.jpg,deepfashion,"Her tank top has no sleeves, cotton fabric and graphic patterns. The shorts this person wears is of three-point length. The shorts are with cotton fab",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Dresses-id_00007035-05_4_full.jpg,deepfashion,"Her tank shirt has sleeves cut off, cotton fabric and pure color patterns. It has a suspenders neckline. The person wears a three-point pants. The pan",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Tees_Tanks-id_00000368-01_1_front.jpg,deepfashion,The female is wearing a tank tank shirt with graphic patterns. The tank shirt is with cotton fabric and its neckline is round. The female wears a thre,Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Jackets_Coats-id_00004828-01_3_back.jpg,deepfashion,"The person is wearing a long-sleeve sweater with other patterns. The sweater is with mixed fabric. The person also wears an outer clothing, with cotto",Cotton,caption_keyword,0.7,NOISY
C:\Users\sama\OneDrive\Desktop\naishtex\Textile\Backend\data\processed\material_deepfashion\Cotton\WOMEN-Blouses_Shirts-id_00000678-02_1_front.jpg,deepfashion,The person wears a short-sleeve T-shirt with graphic patterns. The T-shirt is with cotton fabric and it has a crew neckline. This person also wears an,Cotton,caption_keyword,0.7,NOISY
